target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__boundary_error_area_frac,feat__global_uncertainty__mean_entropy,0.5973177802763986,0.5973177802763986,1.2701272669151462e-17,168
eval__boundary_error_area_frac,feat__global_uncertainty__max_entropy,,,,168
eval__boundary_error_area_frac,feat__global_uncertainty__mean_margin_uncertainty,0.5968103401410437,0.5968103401410437,1.3745065538159305e-17,168
eval__boundary_error_area_frac,feat__global_uncertainty__max_margin_uncertainty,0.12397378718361639,0.12397378718361639,0.1093615029772772,168
eval__boundary_error_area_frac,feat__global_uncertainty__foreground_area_frac,0.655658210601239,0.655658210601239,5.198825458739756e-22,168
eval__boundary_error_area_frac,feat__boundary_risk__pred_boundary_area_frac,0.6796479796923429,0.6796479796923429,4.132214091107887e-24,168
eval__boundary_error_area_frac,feat__boundary_risk__boundary_mean_entropy,-0.20071471867587604,0.20071471867587604,0.009087633961616676,168
eval__boundary_error_area_frac,feat__boundary_risk__boundary_max_entropy,,,,168
eval__boundary_error_area_frac,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.15722165769796212,0.15722165769796212,0.04182203988584314,168
eval__boundary_error_area_frac,feat__boundary_risk__boundary_high_entropy_frac,-0.6595393051028177,0.6595393051028177,2.450308442459526e-22,168
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_area_frac,0.29739243107553065,0.29739243107553065,9.04732285908199e-05,168
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_threshold,0.6368036688256259,0.6368036688256259,1.7257288156983592e-20,168
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_component_count,-0.09871095829878869,0.09871095829878869,0.2030183168732314,168
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,0.3663155283942671,0.3663155283942671,1.0428947333511941e-06,168
eval__boundary_error_area_frac,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.316424257748711,0.316424257748711,2.933288208925241e-05,168
eval__boundary_error_area_frac,feat__topology_risk__component_count,-0.018969097525883792,0.018969097525883792,0.8071890753284988,168
eval__boundary_error_area_frac,feat__topology_risk__largest_component_area_frac,0.4771315440814615,0.4771315440814615,6.20278618933041e-11,168
eval__boundary_error_area_frac,feat__topology_risk__small_component_count,-0.12729377931023864,0.12729377931023864,0.10011558067069237,168
eval__boundary_error_area_frac,feat__topology_risk__mean_component_area_frac,0.4862845638264392,0.4862845638264392,2.3485407860061526e-11,168
eval__boundary_error_area_frac,feat__topology_risk__component_area_cv,0.28866510343255264,0.28866510343255264,0.0001478244164654227,168
eval__boundary_error_area_frac,feat__topology_risk__mean_eccentricity,0.13568898601916715,0.13568898601916715,0.07947859488388148,168
eval__boundary_error_area_frac,feat__topology_risk__mean_solidity,-0.3272242265357826,0.3272242265357826,1.4948759800064362e-05,168
eval__boundary_error_area_frac,feat__topology_risk__euler_number,-0.03771040516889096,0.03771040516889096,0.6274592230618989,168
eval__boundary_error_area_frac,feat__topology_risk__threshold_component_count_std,0.4374360523741097,0.4374360523741097,3.04870616247649e-09,168
eval__boundary_error_area_frac,feat__topology_risk__threshold_area_frac_std,0.602352953090804,0.602352953090804,5.757000202838521e-18,168
eval__boundary_error_area_frac,feat__topology_risk__threshold_euler_std,0.46142562901816997,0.46142562901816997,3.075414853110706e-10,168
