dataset,model,label,predictor,feature_set,cv_mode,folds_used,positives,negatives,auroc_raw,auroc_directional,auprc
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,42,126,0.6334089191232048,0.6334089191232048,0.3285661864287377
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,42,126,0.536281179138322,0.536281179138322,0.2784529402668278
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,42,126,0.5657596371882087,0.5657596371882087,0.33338505547175545
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,42,126,0.556878306878307,0.556878306878307,0.3325383835157198
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,42,126,0.5604686318972033,0.5604686318972033,0.30043045639568394
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.5633030990173847,0.5633030990173847,0.32262031012790593
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.571806500377929,0.571806500377929,0.3623058662462827
monuseg,point_seed123,high_lecr_boundary_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.546485260770975,0.546485260770975,0.2990679957443274
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,42,126,0.5512093726379441,0.5512093726379441,0.37133622678179223
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,42,126,0.32161753590325015,0.6783824640967498,0.1843734349694578
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,42,126,0.5616024187452758,0.5616024187452758,0.3745938782156335
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,42,126,0.5432728647014361,0.5432728647014361,0.288126947931599
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,42,126,0.5731292517006803,0.5731292517006803,0.4230321748400099
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,42,126,0.4451058201058201,0.5548941798941799,0.23418884067054738
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,42,126,0.4884731670445956,0.5115268329554044,0.2575573111592103
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,42,126,0.5290060468631897,0.5290060468631897,0.2664101513988223
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,42,126,0.3768896447467876,0.6231103552532125,0.2348459911694188
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,42,126,0.6104497354497355,0.6104497354497355,0.4139464453641035
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,42,126,0.49121315192743764,0.5087868480725624,0.36208060311774704
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,42,126,0.4688208616780045,0.5311791383219955,0.3623785847320454
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,42,126,0.38983371126228267,0.6101662887377173,0.29636078809102595
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,42,126,0.38945578231292516,0.6105442176870748,0.29029952014845084
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,42,126,0.4825207860922147,0.5174792139077853,0.2638345883362141
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,42,126,0.5967498110355254,0.5967498110355254,0.36784010728180416
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,42,126,0.5438397581254725,0.5438397581254725,0.2720144036344082
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,42,126,0.28344671201814065,0.7165532879818594,0.17317007676072144
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.6016628873771731,0.6016628873771731,0.36639525019411934
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.5343915343915344,0.5343915343915344,0.2729358217794656
monuseg,point_seed123,high_lecr_uncertainty_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.30120937263794406,0.6987906273620559,0.1767101996592376
monuseg,point_seed123,gray_high_dice_high_boundary_error,predefined::global_mean_entropy,predefined_score,none,0,21,147,0.8590864917395529,0.8590864917395529,0.3448465533574022
monuseg,point_seed123,gray_high_dice_high_boundary_error,predefined::global_max_entropy,predefined_score,none,0,21,147,0.27826368642695176,0.7217363135730482,0.08993496732726722
monuseg,point_seed123,gray_high_dice_high_boundary_error,predefined::global_mean_margin_uncertainty,predefined_score,none,0,21,147,0.86977648202138,0.86977648202138,0.3567398406682607
monuseg,point_seed123,gray_high_dice_high_boundary_error,predefined::foreground_area_frac,predefined_score,none,0,21,147,0.939099449303531,0.939099449303531,0.7901053998957465
monuseg,point_seed123,gray_high_dice_high_boundary_error,predefined::boundary_risk_score,predefined_score,none,0,21,147,0.531584062196307,0.531584062196307,0.12907645407608323
monuseg,point_seed123,gray_high_dice_high_boundary_error,predefined::boundary_overconfidence_score,predefined_score,none,0,21,147,0.6483641075477811,0.6483641075477811,0.18458117648032507
monuseg,point_seed123,gray_high_dice_high_boundary_error,predefined::boundary_abnormality_score,predefined_score,none,0,21,147,0.5246193715581471,0.5246193715581471,0.12495672031649611
monuseg,point_seed123,gray_high_dice_high_boundary_error,predefined::boundary_dual_risk_score,predefined_score,none,0,21,147,0.48833819241982507,0.5116618075801749,0.1280023791677086
monuseg,point_seed123,gray_high_dice_high_boundary_error,predefined::uncertainty_cluster_score,predefined_score,none,0,21,147,0.8553611920958859,0.8553611920958859,0.5770958254370706
monuseg,point_seed123,gray_high_dice_high_boundary_error,predefined::topology_risk_score,predefined_score,none,0,21,147,0.8692905733722059,0.8692905733722059,0.38195037135516663
monuseg,point_seed123,gray_high_dice_high_boundary_error,predefined::sfrm_composite_score,predefined_score,none,0,21,147,0.8584386135406543,0.8584386135406543,0.372559839368821
monuseg,point_seed123,gray_high_dice_high_boundary_error,predefined::sfrm_balanced_score,predefined_score,none,0,21,147,0.8814382896015549,0.8814382896015549,0.39586210102490954
monuseg,point_seed123,gray_high_dice_high_boundary_error,logistic_l2::global_features,global_features,group_kfold,5,21,147,0.8642695173307419,0.8642695173307419,0.41499680965989316
monuseg,point_seed123,gray_high_dice_high_boundary_error,lasso_logistic_l1::global_features,global_features,group_kfold,5,21,147,0.8632977000323939,0.8632977000323939,0.42958391507575344
monuseg,point_seed123,gray_high_dice_high_boundary_error,random_forest::global_features,global_features,group_kfold,5,21,147,0.8699384515711046,0.8699384515711046,0.44560816849663165
monuseg,point_seed123,gray_high_dice_high_boundary_error,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,21,147,0.9118885649497894,0.9118885649497894,0.7573430136352386
monuseg,point_seed123,gray_high_dice_high_boundary_error,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,21,147,0.9024943310657596,0.9024943310657596,0.7238179076618596
monuseg,point_seed123,gray_high_dice_high_boundary_error,random_forest::sfrm_features,sfrm_features,group_kfold,5,21,147,0.9261418853255587,0.9261418853255587,0.7114181651669288
monuseg,point_seed123,gray_high_dice_high_boundary_error,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,21,147,0.9102688694525429,0.9102688694525429,0.748465790931302
monuseg,point_seed123,gray_high_dice_high_boundary_error,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,21,147,0.9028182701652089,0.9028182701652089,0.724197846871586
monuseg,point_seed123,gray_high_dice_high_boundary_error,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,21,147,0.9190152251376741,0.9190152251376741,0.6859195270952723
