dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
monuseg,point_seed123,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,168,0.1,17,25,4,0.16,0.23529411764705882,1.5999999999999999,0.1390728476821192,0.065430463576159
monuseg,point_seed123,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,168,0.2,34,25,10,0.4,0.29411764705882354,2.0,0.11194029850746269,0.24776119402985075
monuseg,point_seed123,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,168,0.3,51,25,10,0.4,0.19607843137254902,1.3333333333333335,0.1282051282051282,0.13846153846153852
monuseg,point_seed123,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,168,0.05,9,25,1,0.04,0.1111111111111111,0.7999999999999999,0.1509433962264151,-0.014339622641509342
monuseg,point_seed123,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,168,0.1,17,25,5,0.2,0.29411764705882354,2.0,0.13245033112582782,0.109933774834437
monuseg,point_seed123,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,168,0.2,34,25,10,0.4,0.29411764705882354,2.0,0.11194029850746269,0.24776119402985075
monuseg,point_seed123,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,168,0.3,51,25,10,0.4,0.19607843137254902,1.3333333333333335,0.1282051282051282,0.13846153846153852
monuseg,point_seed123,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,168,0.05,9,25,3,0.12,0.3333333333333333,2.4,0.13836477987421383,0.07018867924528305
monuseg,point_seed123,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,168,0.1,17,25,6,0.24,0.35294117647058826,2.4,0.12582781456953643,0.15443708609271523
monuseg,point_seed123,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,168,0.2,34,25,7,0.28,0.20588235294117646,1.4000000000000001,0.13432835820895522,0.09731343283582095
monuseg,point_seed123,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,168,0.3,51,25,10,0.4,0.19607843137254902,1.3333333333333335,0.1282051282051282,0.13846153846153852
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::global_mean_entropy,predefined_score,none,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::global_mean_entropy,predefined_score,none,168,0.1,17,42,10,0.23809523809523808,0.5882352941176471,2.3809523809523805,0.2119205298013245,0.152317880794702
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::global_mean_entropy,predefined_score,none,168,0.2,34,42,10,0.23809523809523808,0.29411764705882354,1.1904761904761902,0.23880597014925373,0.04477611940298509
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::global_mean_entropy,predefined_score,none,168,0.3,51,42,12,0.2857142857142857,0.23529411764705882,0.9523809523809523,0.2564102564102564,-0.02564102564102555
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,168,0.2,34,42,8,0.19047619047619047,0.23529411764705882,0.9523809523809523,0.2537313432835821,-0.014925373134328401
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,168,0.3,51,42,13,0.30952380952380953,0.2549019607843137,1.0317460317460319,0.24786324786324787,0.008547008547008517
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,168,0.1,17,42,10,0.23809523809523808,0.5882352941176471,2.3809523809523805,0.2119205298013245,0.152317880794702
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,168,0.2,34,42,10,0.23809523809523808,0.29411764705882354,1.1904761904761902,0.23880597014925373,0.04477611940298509
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,168,0.3,51,42,10,0.23809523809523808,0.19607843137254902,0.7936507936507936,0.27350427350427353,-0.09401709401709413
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,168,0.1,17,42,3,0.07142857142857142,0.17647058823529413,0.7142857142857142,0.2582781456953642,-0.0331125827814569
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,168,0.2,34,42,6,0.14285714285714285,0.17647058823529413,0.7142857142857142,0.26865671641791045,-0.07462686567164178
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,168,0.3,51,42,9,0.21428571428571427,0.17647058823529413,0.7142857142857143,0.28205128205128205,-0.1282051282051282
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,168,0.1,17,42,16,0.38095238095238093,0.9411764705882353,3.8095238095238093,0.17218543046357615,0.3112582781456954
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,168,0.2,34,42,23,0.5476190476190477,0.6764705882352942,2.738095238095238,0.1417910447761194,0.4328358208955224
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,168,0.3,51,42,27,0.6428571428571429,0.5294117647058824,2.1428571428571432,0.1282051282051282,0.4871794871794872
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,168,0.2,34,42,0,0.0,0.0,0.0,0.31343283582089554,-0.25373134328358216
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,168,0.3,51,42,1,0.023809523809523808,0.0196078431372549,0.07936507936507936,0.3504273504273504,-0.4017094017094016
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,168,0.05,9,42,8,0.19047619047619047,0.8888888888888888,3.8095238095238093,0.2138364779874214,0.14465408805031443
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,168,0.1,17,42,11,0.2619047619047619,0.6470588235294118,2.619047619047619,0.2052980132450331,0.17880794701986757
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,168,0.2,34,42,18,0.42857142857142855,0.5294117647058824,2.142857142857143,0.1791044776119403,0.28358208955223885
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,168,0.3,51,42,21,0.5,0.4117647058823529,1.6666666666666667,0.1794871794871795,0.28205128205128205
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,168,0.05,9,42,3,0.07142857142857142,0.3333333333333333,1.4285714285714284,0.24528301886792453,0.018867924528301883
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,168,0.1,17,42,5,0.11904761904761904,0.29411764705882354,1.1904761904761902,0.24503311258278146,0.019867549668874163
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,168,0.2,34,42,11,0.2619047619047619,0.3235294117647059,1.3095238095238095,0.23134328358208955,0.07462686567164178
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,168,0.3,51,42,15,0.35714285714285715,0.29411764705882354,1.1904761904761905,0.23076923076923078,0.07692307692307687
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,168,0.1,17,42,6,0.14285714285714285,0.35294117647058826,1.4285714285714284,0.23841059602649006,0.04635761589403975
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,168,0.2,34,42,11,0.2619047619047619,0.3235294117647059,1.3095238095238095,0.23134328358208955,0.07462686567164178
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,168,0.3,51,42,11,0.2619047619047619,0.21568627450980393,0.8730158730158731,0.26495726495726496,-0.05982905982905984
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,168,0.05,9,42,6,0.14285714285714285,0.6666666666666666,2.8571428571428568,0.22641509433962265,0.09433962264150941
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,168,0.1,17,42,7,0.16666666666666666,0.4117647058823529,1.6666666666666665,0.23178807947019867,0.07284768211920534
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,168,0.2,34,42,10,0.23809523809523808,0.29411764705882354,1.1904761904761902,0.23880597014925373,0.04477611940298509
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,168,0.3,51,42,11,0.2619047619047619,0.21568627450980393,0.8730158730158731,0.26495726495726496,-0.05982905982905984
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,168,0.05,9,42,8,0.19047619047619047,0.8888888888888888,3.8095238095238093,0.2138364779874214,0.14465408805031443
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,168,0.1,17,42,9,0.21428571428571427,0.5294117647058824,2.142857142857143,0.2185430463576159,0.1258278145695364
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,168,0.2,34,42,11,0.2619047619047619,0.3235294117647059,1.3095238095238095,0.23134328358208955,0.07462686567164178
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,168,0.3,51,42,12,0.2857142857142857,0.23529411764705882,0.9523809523809523,0.2564102564102564,-0.02564102564102555
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,168,0.05,9,42,6,0.14285714285714285,0.6666666666666666,2.8571428571428568,0.22641509433962265,0.09433962264150941
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,168,0.1,17,42,9,0.21428571428571427,0.5294117647058824,2.142857142857143,0.2185430463576159,0.1258278145695364
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,168,0.2,34,42,10,0.23809523809523808,0.29411764705882354,1.1904761904761902,0.23880597014925373,0.04477611940298509
monuseg,point_seed123,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,168,0.3,51,42,11,0.2619047619047619,0.21568627450980393,0.8730158730158731,0.26495726495726496,-0.05982905982905984
monuseg,point_seed123,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,168,0.05,9,42,4,0.09523809523809523,0.4444444444444444,1.9047619047619047,0.2389937106918239,0.04402515723270439
monuseg,point_seed123,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,168,0.1,17,42,7,0.16666666666666666,0.4117647058823529,1.6666666666666665,0.23178807947019867,0.07284768211920534
monuseg,point_seed123,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,168,0.2,34,42,14,0.3333333333333333,0.4117647058823529,1.6666666666666665,0.208955223880597,0.16417910447761197
monuseg,point_seed123,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,168,0.3,51,42,19,0.4523809523809524,0.37254901960784315,1.507936507936508,0.19658119658119658,0.2136752136752137
monuseg,point_seed123,low_boundary_dice_le_q25,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.05,9,42,4,0.09523809523809523,0.4444444444444444,1.9047619047619047,0.2389937106918239,0.04402515723270439
monuseg,point_seed123,low_boundary_dice_le_q25,lasso_logistic_l1::global_features,global_features,group_kfold,168,0.1,17,42,7,0.16666666666666666,0.4117647058823529,1.6666666666666665,0.23178807947019867,0.07284768211920534
