dataset,model,label,score,ranking_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
monuseg,prototype_seed7,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,168,0.1,20,69,12,0.17391304347826086,0.6,1.7391304347826086,0.38513513513513514,0.062279670975323054
monuseg,prototype_seed7,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,168,0.2,35,69,19,0.2753623188405797,0.5428571428571428,1.3768115942028984,0.37593984962406013,0.0846681922196797
monuseg,prototype_seed7,bad_dice_lt_0.65,topology_risk_score__area_ranked,area_stratified_ranking,168,0.3,53,69,28,0.4057971014492754,0.5283018867924528,1.352657004830918,0.3565217391304348,0.1319470699432892
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,168,0.05,10,69,6,0.08695652173913043,0.6,1.7391304347826086,0.3987341772151899,0.029168959823885454
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,168,0.1,20,69,11,0.15942028985507245,0.55,1.5942028985507244,0.3918918918918919,0.04582843713278495
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,168,0.2,35,69,19,0.2753623188405797,0.5428571428571428,1.3768115942028984,0.37593984962406013,0.0846681922196797
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_composite_score__area_ranked,area_stratified_ranking,168,0.3,53,69,27,0.391304347826087,0.5094339622641509,1.3043478260869565,0.3652173913043478,0.11077504725897913
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,168,0.05,10,69,6,0.08695652173913043,0.6,1.7391304347826086,0.3987341772151899,0.029168959823885454
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,168,0.1,20,69,11,0.15942028985507245,0.55,1.5942028985507244,0.3918918918918919,0.04582843713278495
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,168,0.2,35,69,20,0.2898550724637681,0.5714285714285714,1.4492753623188406,0.3684210526315789,0.10297482837528604
monuseg,prototype_seed7,bad_dice_lt_0.65,sfrm_balanced_score__area_ranked,area_stratified_ranking,168,0.3,53,69,28,0.4057971014492754,0.5283018867924528,1.352657004830918,0.3565217391304348,0.1319470699432892
monuseg,prototype_seed7,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,prototype_seed7,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
monuseg,prototype_seed7,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,168,0.2,34,42,1,0.023809523809523808,0.029411764705882353,0.11904761904761904,0.30597014925373134,-0.22388059701492535
monuseg,prototype_seed7,low_boundary_dice_le_q25,global_mean_entropy__raw_global_ranking,raw_global_ranking,168,0.3,51,42,3,0.07142857142857142,0.058823529411764705,0.23809523809523808,0.3333333333333333,-0.33333333333333326
monuseg,prototype_seed7,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,prototype_seed7,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
monuseg,prototype_seed7,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,168,0.2,34,42,1,0.023809523809523808,0.029411764705882353,0.11904761904761904,0.30597014925373134,-0.22388059701492535
monuseg,prototype_seed7,low_boundary_dice_le_q25,global_max_entropy__raw_global_ranking,raw_global_ranking,168,0.3,51,42,5,0.11904761904761904,0.09803921568627451,0.3968253968253968,0.3162393162393162,-0.2649572649572649
monuseg,prototype_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,prototype_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
monuseg,prototype_seed7,low_boundary_dice_le_q25,global_mean_margin_uncertainty__raw_global_ranking,raw_global_ranking,168,0.2,34,42,0,0.0,0.0,0.0,0.31343283582089554,-0.25373134328358216
