dataset,model,label,predictor,feature_set,cv_mode,folds_used,positives,negatives,auroc_raw,auroc_directional,auprc,run
MoNuSeg,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,42,126,0.5852229780801209,0.5852229780801209,0.3838084738011227,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,42,126,0.7292139077853363,0.7292139077853363,0.46969660612553,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,42,126,0.6819727891156462,0.6819727891156462,0.4690798746537752,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,42,126,0.6902872260015117,0.6902872260015117,0.460767992601908,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,42,126,0.4538926681783824,0.5461073318216176,0.3039998364732829,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,42,126,0.4627739984882842,0.5372260015117158,0.2972258760561462,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,42,126,0.4931027966742252,0.5068972033257748,0.3312739518064234,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,42,126,0.6419123204837491,0.6419123204837491,0.3658531077933141,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,42,126,0.6368102796674225,0.6368102796674225,0.3879094326971717,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,42,126,0.5617913832199546,0.5617913832199546,0.3506314668267223,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.633219954648526,0.633219954648526,0.3661530494417145,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.6413454270597128,0.6413454270597128,0.3997106868808322,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.5262660619803476,0.5262660619803476,0.3443244371518849,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,predefined::global_mean_entropy,predefined_score,none,0,20,148,0.9003378378378378,0.9003378378378378,0.5389282816516688,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,predefined::global_max_entropy,predefined_score,none,0,20,148,0.2523648648648648,0.7476351351351351,0.0805146962451585,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,predefined::global_mean_margin_uncertainty,predefined_score,none,0,20,148,0.9675675675675676,0.9675675675675676,0.8141169326444762,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,predefined::foreground_area_frac,predefined_score,none,0,20,148,0.960472972972973,0.960472972972973,0.8621056538174358,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,predefined::boundary_risk_score,predefined_score,none,0,20,148,0.3180743243243243,0.6819256756756757,0.0871576296518734,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,predefined::boundary_overconfidence_score,predefined_score,none,0,20,148,0.8155405405405405,0.8155405405405405,0.2814394156915568,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,predefined::boundary_abnormality_score,predefined_score,none,0,20,148,0.4572635135135136,0.5427364864864864,0.1052630329111329,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,predefined::boundary_dual_risk_score,predefined_score,none,0,20,148,0.6125,0.6125,0.1444114599550132,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,predefined::uncertainty_cluster_score,predefined_score,none,0,20,148,0.9116554054054056,0.9116554054054056,0.6298808662153963,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,predefined::topology_risk_score,predefined_score,none,0,20,148,0.9135135135135136,0.9135135135135136,0.7855614373549157,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,predefined::sfrm_composite_score,predefined_score,none,0,20,148,0.8670608108108109,0.8670608108108109,0.4504007031263373,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,predefined::sfrm_balanced_score,predefined_score,none,0,20,148,0.9493243243243245,0.9493243243243245,0.8157241520334236,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,logistic_l2::global_features,global_features,group_kfold,5,20,148,0.9743243243243244,0.9743243243243244,0.8842711384949237,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,lasso_logistic_l1::global_features,global_features,group_kfold,5,20,148,0.9682432432432432,0.9682432432432432,0.8797093998459757,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,random_forest::global_features,global_features,group_kfold,5,20,148,0.9236486486486486,0.9236486486486486,0.5416646580898499,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,20,148,0.3162162162162162,0.6837837837837837,0.0871978862330891,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,20,148,0.6868243243243243,0.6868243243243243,0.1910979053406022,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,random_forest::sfrm_features,sfrm_features,group_kfold,5,20,148,0.9445945945945946,0.9445945945945946,0.53307830872357,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,20,148,0.3,0.7,0.0860627680830528,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,20,148,0.6523648648648649,0.6523648648648649,0.175766511880674,stage3_predictor_monuseg_proto_seed42
MoNuSeg,prototype_seed42,gray_high_dice_high_boundary_error,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,20,148,0.9449324324324324,0.9449324324324324,0.5466126663335433,stage3_predictor_monuseg_proto_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,predefined::global_mean_entropy,predefined_score,none,0,255,249,0.2888731396172927,0.7111268603827072,0.3774933809280081,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,predefined::global_max_entropy,predefined_score,none,0,255,249,0.7007165918576266,0.7007165918576266,0.7043978350020257,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,predefined::global_mean_margin_uncertainty,predefined_score,none,0,255,249,0.290574060949681,0.709425939050319,0.3785379815074513,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,predefined::foreground_area_frac,predefined_score,none,0,255,249,0.2323332545869753,0.7676667454130246,0.3599506714930426,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,predefined::boundary_risk_score,predefined_score,none,0,255,249,0.5078195133475077,0.5078195133475077,0.5526848345170323,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,predefined::boundary_overconfidence_score,predefined_score,none,0,255,249,0.3849830695330341,0.6150169304669659,0.4304039015865492,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,predefined::boundary_abnormality_score,predefined_score,none,0,255,249,0.6204976769824395,0.6204976769824395,0.6225859074321061,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,predefined::boundary_dual_risk_score,predefined_score,none,0,255,249,0.5440270887471454,0.5440270887471454,0.5611458986735639,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,predefined::uncertainty_cluster_score,predefined_score,none,0,255,249,0.3750689030632333,0.6249310969367666,0.4219842176091807,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,predefined::topology_risk_score,predefined_score,none,0,255,249,0.3349948814867313,0.6650051185132687,0.4003280524525476,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,predefined::sfrm_composite_score,predefined_score,none,0,255,249,0.3772580518151035,0.6227419481848965,0.4454841670121329,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,predefined::sfrm_balanced_score,predefined_score,none,0,255,249,0.3611229230648082,0.6388770769351917,0.4357497823304338,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,logistic_l2::global_features,global_features,group_kfold,5,255,249,0.8179699188912513,0.8179699188912513,0.8305980064340914,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,lasso_logistic_l1::global_features,global_features,group_kfold,5,255,249,0.8211670210252777,0.8211670210252777,0.8385053460047048,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,random_forest::global_features,global_features,group_kfold,5,255,249,0.7455390188203795,0.7455390188203795,0.7051129044150118,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,255,249,0.7839672415150799,0.7839672415150799,0.7884928291429096,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,255,249,0.7816993464052289,0.7816993464052289,0.7798639248601655,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,random_forest::sfrm_features,sfrm_features,group_kfold,5,255,249,0.7561382786046146,0.7561382786046146,0.7221766713242597,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,255,249,0.7818410898495944,0.7818410898495944,0.7734241010110163,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,255,249,0.780801637924246,0.780801637924246,0.7720461369039877,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,bad_dice_lt_0.65,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,255,249,0.7564847625797306,0.7564847625797306,0.7241023097954742,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,predefined::global_mean_entropy,predefined_score,none,0,126,378,0.2792265054169816,0.7207734945830184,0.1707857687539202,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,predefined::global_max_entropy,predefined_score,none,0,126,378,0.5825564793818762,0.5825564793818762,0.4215099699690517,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,predefined::global_mean_margin_uncertainty,predefined_score,none,0,126,378,0.2784496514655245,0.7215503485344755,0.1707188774642942,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,predefined::foreground_area_frac,predefined_score,none,0,126,378,0.267657680356093,0.732342319643907,0.1767674243009323,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,predefined::boundary_risk_score,predefined_score,none,0,126,378,0.4776811959351641,0.5223188040648359,0.2533783475717988,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,0,126,378,0.4270387167212564,0.5729612832787436,0.2314238559777303,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,0,126,378,0.6644095909968926,0.6644095909968926,0.414671240516775,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,0,126,378,0.6079092130679432,0.6079092130679432,0.3755458562214366,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,0,126,378,0.3961745191903922,0.6038254808096077,0.2062083073628028,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,0,126,378,0.3960275468211975,0.6039724531788024,0.2010805683044886,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,predefined::sfrm_composite_score,predefined_score,none,0,126,378,0.4022633744855967,0.5977366255144033,0.2143446104752943,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,predefined::sfrm_balanced_score,predefined_score,none,0,126,378,0.4349227345259091,0.5650772654740909,0.2272742883227148,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,logistic_l2::global_features,global_features,group_kfold,5,126,378,0.726883345930965,0.726883345930965,0.4908112095306339,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,lasso_logistic_l1::global_features,global_features,group_kfold,5,126,378,0.7283950617283952,0.7283950617283952,0.4927193591896829,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,random_forest::global_features,global_features,group_kfold,5,126,378,0.6513815402704292,0.6513815402704292,0.3714640250063504,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,126,378,0.6462165112958764,0.6462165112958764,0.3705602768960236,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,126,378,0.6219240782732847,0.6219240782732847,0.3348936782886564,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,random_forest::sfrm_features,sfrm_features,group_kfold,5,126,378,0.6234567901234568,0.6234567901234568,0.3996772717894936,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.6392038296800202,0.6392038296800202,0.3697779077198045,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.6213991769547325,0.6213991769547325,0.3357174299572927,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,low_boundary_dice_le_q25,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.6241496598639455,0.6241496598639455,0.417561335687856,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,126,378,0.9251070798689848,0.9251070798689848,0.7543389521059403,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,126,378,0.4680650037792895,0.5319349962207105,0.226876571581108,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,126,378,0.9272906693541614,0.9272906693541614,0.7464756926644458,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,126,378,0.8622239019064416,0.8622239019064416,0.7026092149187844,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,126,378,0.7499580078945158,0.7499580078945158,0.5140924101612431,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,126,378,0.4233014193331653,0.5766985806668347,0.2141613836309253,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,126,378,0.4113756613756613,0.5886243386243386,0.2015212414976271,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,126,378,0.486573024271437,0.513426975728563,0.2231448511931857,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,126,378,0.919511631813219,0.919511631813219,0.8010534164260816,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,126,378,0.9002687494750987,0.9002687494750987,0.7049182665545141,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,126,378,0.9395418661291676,0.9395418661291676,0.8275495201670799,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,126,378,0.9141366423112456,0.9141366423112456,0.7899263950176947,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,126,378,0.8970143613000756,0.8970143613000756,0.6026333291286148,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,126,378,0.8945368270765096,0.8945368270765096,0.588843560293643,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,126,378,0.8902956244226086,0.8902956244226086,0.5719703832846411,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,126,378,0.9263458469807676,0.9263458469807676,0.7968375703277811,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,126,378,0.9266397917191568,0.9266397917191568,0.7947448887287774,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,126,378,0.9157848324514992,0.9157848324514992,0.6736492097036797,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.9168346350886034,0.9168346350886034,0.7189951595536551,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.9222726127488032,0.9222726127488032,0.7760879799134336,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.916981607457798,0.916981607457798,0.6723844933025838,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,126,378,0.967246157722348,0.967246157722348,0.9059943705435156,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,126,378,0.3984420928865373,0.6015579071134627,0.2043733134822404,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,126,378,0.9713823801125387,0.9713823801125387,0.9185373090330028,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,126,378,0.9359200470311582,0.9359200470311582,0.8680679143580243,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,126,378,0.6797052154195012,0.6797052154195012,0.4526498111040495,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,126,378,0.5306017468715881,0.5306017468715881,0.2761576849656718,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,126,378,0.4007726547409087,0.5992273452590913,0.198258040969996,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,126,378,0.515904509952129,0.515904509952129,0.2360729374740829,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,126,378,0.9703430755018057,0.9703430755018057,0.933022858852665,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,126,378,0.9367598891408416,0.9367598891408416,0.8383920219109807,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,126,378,0.9584278155706728,0.9584278155706728,0.8910369579604924,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,126,378,0.970668514319308,0.970668514319308,0.9295168302701626,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,126,378,0.9434156378600824,0.9434156378600824,0.7796913949940393,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,126,378,0.9492315444696398,0.9492315444696398,0.8460975696547128,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,126,378,0.9394053917863442,0.9394053917863442,0.7615238126360725,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,126,378,0.981355505165029,0.981355505165029,0.9500897729383389,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,126,378,0.9839590157050474,0.9839590157050474,0.9561870302017672,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,126,378,0.9814184933232551,0.9814184933232551,0.9476808134347238,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.9807466196355084,0.9807466196355084,0.948271086709156,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.982594272276812,0.982594272276812,0.9530776077644038,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_boundary_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,126,378,0.981859410430839,0.981859410430839,0.9487871761919832,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,126,378,0.4446754010246073,0.5553245989753927,0.2813034151924254,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,126,378,0.4973754934072394,0.5026245065927606,0.2484501500274411,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,126,378,0.445851179978164,0.554148820021836,0.2896191851800418,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,126,378,0.5039052658100277,0.5039052658100277,0.3029006383954211,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,126,378,0.3022486772486772,0.6977513227513228,0.1734049671684857,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,126,378,0.7047220122616947,0.7047220122616947,0.3889058626120845,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,126,378,0.5077790375409423,0.5077790375409423,0.2648218015569794,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,126,378,0.5576131687242798,0.5576131687242798,0.2872852868989183,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,126,378,0.5216154362979759,0.5216154362979759,0.2850312072562407,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,126,378,0.3943583606282019,0.605641639371798,0.252121828624081,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,126,378,0.4017594692197866,0.5982405307802133,0.2134573197955021,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,126,378,0.4869404551944234,0.5130595448055766,0.2484435470273203,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,126,378,0.6691651969429746,0.6691651969429746,0.3536285637785769,stage3_predictor_consep_grid_point_seed42
CoNSeP,point_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,126,378,0.6775006298815823,0.6775006298815823,0.3570153656893985,stage3_predictor_consep_grid_point_seed42
