dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction,run
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.2,101,126,23,0.1825396825396825,0.2277227722772277,0.9126984126984126,0.2555831265508685,-0.022332506203474,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.3,152,126,30,0.238095238095238,0.1973684210526315,0.7936507936507936,0.2727272727272727,-0.0909090909090908,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.05,26,126,3,0.0238095238095238,0.1153846153846153,0.4761904761904761,0.2573221757322175,-0.0292887029288702,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.1,51,126,11,0.0873015873015873,0.2156862745098039,0.8730158730158729,0.2538631346578366,-0.0154525386313466,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.2,101,126,32,0.2539682539682539,0.3168316831683168,1.2698412698412698,0.2332506203473945,0.0669975186104218,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.3,152,126,46,0.365079365079365,0.3026315789473684,1.216931216931217,0.2272727272727272,0.0909090909090909,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.05,26,126,8,0.0634920634920634,0.3076923076923077,1.2698412698412698,0.2468619246861924,0.0125523012552301,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.1,51,126,12,0.0952380952380952,0.2352941176470588,0.9523809523809524,0.2516556291390728,-0.0066225165562914,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.2,101,126,24,0.1904761904761904,0.2376237623762376,0.9523809523809524,0.2531017369727047,-0.0124069478908188,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.3,152,126,31,0.246031746031746,0.2039473684210526,0.8201058201058201,0.2698863636363636,-0.0795454545454545,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.05,26,126,7,0.0555555555555555,0.2692307692307692,1.111111111111111,0.2489539748953975,0.0041841004184099,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.1,51,126,16,0.1269841269841269,0.3137254901960784,1.2698412698412698,0.2428256070640176,0.0286975717439293,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.2,101,126,26,0.2063492063492063,0.2574257425742574,1.0317460317460316,0.2481389578163771,0.0074441687344912,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.3,152,126,38,0.3015873015873015,0.25,1.0052910052910051,0.25,0.0,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.05,26,126,0,0.0,0.0,0.0,0.2635983263598326,-0.0543933054393306,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.1,51,126,0,0.0,0.0,0.0,0.2781456953642384,-0.1125827814569535,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.2,101,126,7,0.0555555555555555,0.0693069306930693,0.2777777777777777,0.2952853598014888,-0.1811414392059553,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.3,152,126,13,0.1031746031746031,0.0855263157894736,0.3439153439153439,0.3210227272727273,-0.2840909090909091,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.05,26,126,6,0.0476190476190476,0.2307692307692307,0.9523809523809524,0.2510460251046025,-0.0041841004184099,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.1,51,126,15,0.119047619047619,0.2941176470588235,1.1904761904761902,0.2450331125827814,0.0198675496688741,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.2,101,126,37,0.2936507936507936,0.3663366336633663,1.468253968253968,0.2208436724565756,0.1166253101736972,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.3,152,126,61,0.4841269841269841,0.4013157894736842,1.6137566137566135,0.1846590909090909,0.2613636363636363,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.05,26,126,7,0.0555555555555555,0.2692307692307692,1.111111111111111,0.2489539748953975,0.0041841004184099,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.1,51,126,13,0.1031746031746031,0.2549019607843137,1.0317460317460316,0.249448123620309,0.0022075055187638,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.2,101,126,35,0.2777777777777778,0.3465346534653465,1.3888888888888888,0.2258064516129032,0.0967741935483871,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.3,152,126,45,0.3571428571428571,0.2960526315789473,1.1904761904761905,0.2301136363636363,0.0795454545454545,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.05,26,126,6,0.0476190476190476,0.2307692307692307,0.9523809523809524,0.2510460251046025,-0.0041841004184099,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.1,51,126,13,0.1031746031746031,0.2549019607843137,1.0317460317460316,0.249448123620309,0.0022075055187638,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.2,101,126,32,0.2539682539682539,0.3168316831683168,1.2698412698412698,0.2332506203473945,0.0669975186104218,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.3,152,126,47,0.373015873015873,0.3092105263157895,1.2433862433862437,0.2244318181818181,0.1022727272727272,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.05,26,126,1,0.0079365079365079,0.0384615384615384,0.1587301587301587,0.2615062761506276,-0.0460251046025104,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.1,51,126,8,0.0634920634920634,0.1568627450980392,0.6349206349206349,0.260485651214128,-0.0419426048565121,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.2,101,126,27,0.2142857142857142,0.2673267326732673,1.0714285714285714,0.2456575682382134,0.0173697270471464,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.3,152,126,46,0.365079365079365,0.3026315789473684,1.216931216931217,0.2272727272727272,0.0909090909090909,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.05,26,126,5,0.0396825396825396,0.1923076923076923,0.7936507936507936,0.2531380753138075,-0.0125523012552302,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.1,51,126,11,0.0873015873015873,0.2156862745098039,0.8730158730158729,0.2538631346578366,-0.0154525386313466,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.2,101,126,19,0.1507936507936507,0.1881188118811881,0.7539682539682538,0.2655086848635236,-0.0620347394540943,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.3,152,126,28,0.2222222222222222,0.1842105263157894,0.7407407407407407,0.2784090909090909,-0.1136363636363635,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.05,26,126,3,0.0238095238095238,0.1153846153846153,0.4761904761904761,0.2573221757322175,-0.0292887029288702,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.1,51,126,7,0.0555555555555555,0.1372549019607843,0.5555555555555555,0.2626931567328918,-0.0507726269315673,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.2,101,126,17,0.1349206349206349,0.1683168316831683,0.6746031746031745,0.2704714640198511,-0.0818858560794044,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.3,152,126,24,0.1904761904761904,0.1578947368421052,0.6349206349206349,0.2897727272727273,-0.1590909090909091,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.05,26,126,3,0.0238095238095238,0.1153846153846153,0.4761904761904761,0.2573221757322175,-0.0292887029288702,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.1,51,126,8,0.0634920634920634,0.1568627450980392,0.6349206349206349,0.260485651214128,-0.0419426048565121,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.2,101,126,19,0.1507936507936507,0.1881188118811881,0.7539682539682538,0.2655086848635236,-0.0620347394540943,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.3,152,126,30,0.238095238095238,0.1973684210526315,0.7936507936507936,0.2727272727272727,-0.0909090909090908,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.05,26,126,6,0.0476190476190476,0.2307692307692307,0.9523809523809524,0.2510460251046025,-0.0041841004184099,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.1,51,126,15,0.119047619047619,0.2941176470588235,1.1904761904761902,0.2450331125827814,0.0198675496688741,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.2,101,126,38,0.3015873015873015,0.3762376237623762,1.5079365079365077,0.2183622828784119,0.1265508684863523,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.3,152,126,52,0.4126984126984127,0.3421052631578947,1.3756613756613756,0.2102272727272727,0.159090909090909,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.05,26,126,6,0.0476190476190476,0.2307692307692307,0.9523809523809524,0.2510460251046025,-0.0041841004184099,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.1,51,126,15,0.119047619047619,0.2941176470588235,1.1904761904761902,0.2450331125827814,0.0198675496688741,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.2,101,126,37,0.2936507936507936,0.3663366336633663,1.468253968253968,0.2208436724565756,0.1166253101736972,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.3,152,126,51,0.4047619047619047,0.3355263157894737,1.3492063492063493,0.2130681818181818,0.1477272727272727,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.05,26,126,7,0.0555555555555555,0.2692307692307692,1.111111111111111,0.2489539748953975,0.0041841004184099,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.1,51,126,20,0.1587301587301587,0.392156862745098,1.5873015873015872,0.2339955849889624,0.0640176600441501,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.2,101,126,29,0.2301587301587301,0.2871287128712871,1.1507936507936507,0.2406947890818858,0.0372208436724565,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.3,152,126,38,0.3015873015873015,0.25,1.0052910052910051,0.25,0.0,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.05,26,126,17,0.1349206349206349,0.6538461538461539,2.698412698412698,0.2280334728033473,0.0878661087866108,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.1,51,126,26,0.2063492063492063,0.5098039215686274,2.0634920634920637,0.2207505518763796,0.1169977924944812,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.2,101,126,39,0.3095238095238095,0.3861386138613861,1.5476190476190477,0.2158808933002481,0.1364764267990074,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.3,152,126,61,0.4841269841269841,0.4013157894736842,1.6137566137566135,0.1846590909090909,0.2613636363636363,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.05,26,126,17,0.1349206349206349,0.6538461538461539,2.698412698412698,0.2280334728033473,0.0878661087866108,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.1,51,126,28,0.2222222222222222,0.5490196078431373,2.222222222222222,0.2163355408388521,0.1346578366445916,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.2,101,126,41,0.3253968253968254,0.4059405940594059,1.626984126984127,0.2109181141439206,0.1563275434243176,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.3,152,126,59,0.4682539682539682,0.3881578947368421,1.560846560846561,0.1903409090909091,0.2386363636363636,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.05,26,126,9,0.0714285714285714,0.3461538461538461,1.4285714285714284,0.2447698744769874,0.0209205020920502,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.1,51,126,20,0.1587301587301587,0.392156862745098,1.5873015873015872,0.2339955849889624,0.0640176600441501,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.2,101,126,37,0.2936507936507936,0.3663366336633663,1.468253968253968,0.2208436724565756,0.1166253101736972,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.3,152,126,49,0.3888888888888889,0.3223684210526316,1.2962962962962965,0.21875,0.125,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,126,12,0.0952380952380952,0.4615384615384615,1.9047619047619049,0.2384937238493724,0.0460251046025104,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,126,23,0.1825396825396825,0.4509803921568627,1.825396825396825,0.227373068432671,0.0905077262693156,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,126,43,0.3412698412698413,0.4257425742574257,1.7063492063492065,0.205955334987593,0.1761786600496278,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,126,58,0.4603174603174603,0.3815789473684211,1.5343915343915344,0.1931818181818181,0.2272727272727273,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,126,11,0.0873015873015873,0.4230769230769231,1.7460317460317458,0.2405857740585774,0.0376569037656904,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,126,23,0.1825396825396825,0.4509803921568627,1.825396825396825,0.227373068432671,0.0905077262693156,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,126,40,0.3174603174603174,0.396039603960396,1.5873015873015872,0.2133995037220843,0.1464019851116625,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,126,56,0.4444444444444444,0.3684210526315789,1.4814814814814814,0.1988636363636363,0.2045454545454545,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,126,8,0.0634920634920634,0.3076923076923077,1.2698412698412698,0.2468619246861924,0.0125523012552301,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,126,17,0.1349206349206349,0.3333333333333333,1.349206349206349,0.2406181015452538,0.0375275938189845,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,126,34,0.2698412698412698,0.3366336633663366,1.349206349206349,0.228287841191067,0.086848635235732,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_boundary_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,126,52,0.4126984126984127,0.3421052631578947,1.3756613756613756,0.2102272727272727,0.159090909090909,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.05,26,126,21,0.1666666666666666,0.8076923076923077,3.333333333333333,0.2196652719665272,0.1213389121338912,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.1,51,126,34,0.2698412698412698,0.6666666666666666,2.698412698412698,0.2030905077262693,0.1876379690949227,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.2,101,126,56,0.4444444444444444,0.5544554455445545,2.222222222222222,0.173697270471464,0.3052109181141439,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,504,0.3,152,126,83,0.6587301587301587,0.5460526315789473,2.195767195767196,0.1221590909090909,0.5113636363636364,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.05,26,126,2,0.0158730158730158,0.0769230769230769,0.3174603174603174,0.2594142259414226,-0.0376569037656904,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.1,51,126,8,0.0634920634920634,0.1568627450980392,0.6349206349206349,0.260485651214128,-0.0419426048565121,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.2,101,126,21,0.1666666666666666,0.2079207920792079,0.8333333333333333,0.260545905707196,-0.0421836228287841,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_max_entropy,predefined_score,none,504,0.3,152,126,29,0.2301587301587301,0.1907894736842105,0.7671957671957672,0.2755681818181818,-0.1022727272727272,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.05,26,126,23,0.1825396825396825,0.8846153846153846,3.65079365079365,0.2154811715481171,0.1380753138075313,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.1,51,126,34,0.2698412698412698,0.6666666666666666,2.698412698412698,0.2030905077262693,0.1876379690949227,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.2,101,126,58,0.4603174603174603,0.5742574257425742,2.3015873015873014,0.1687344913151365,0.325062034739454,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,504,0.3,152,126,84,0.6666666666666666,0.5526315789473685,2.2222222222222223,0.1193181818181818,0.5227272727272727,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.05,26,126,21,0.1666666666666666,0.8076923076923077,3.333333333333333,0.2196652719665272,0.1213389121338912,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.1,51,126,35,0.2777777777777778,0.6862745098039216,2.7777777777777777,0.2008830022075055,0.1964679911699779,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.2,101,126,56,0.4444444444444444,0.5544554455445545,2.222222222222222,0.173697270471464,0.3052109181141439,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,504,0.3,152,126,71,0.5634920634920635,0.4671052631578947,1.8783068783068784,0.15625,0.375,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.05,26,126,18,0.1428571428571428,0.6923076923076923,2.8571428571428568,0.2259414225941422,0.0962343096234309,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.1,51,126,33,0.2619047619047619,0.6470588235294118,2.619047619047619,0.2052980132450331,0.1788079470198675,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.2,101,126,49,0.3888888888888889,0.4851485148514851,1.9444444444444444,0.1910669975186104,0.2357320099255583,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,504,0.3,152,126,62,0.492063492063492,0.4078947368421052,1.6402116402116402,0.1818181818181818,0.2727272727272727,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.05,26,126,11,0.0873015873015873,0.4230769230769231,1.7460317460317458,0.2405857740585774,0.0376569037656904,stage3_predictor_consep_grid_proto_seed42
