dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,168,0.05,9,42,0,0.0,0.0,0.0,0.2641509433962264,-0.05660377358490565
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,168,0.1,17,42,0,0.0,0.0,0.0,0.2781456953642384,-0.11258278145695355
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,168,0.2,34,42,0,0.0,0.0,0.0,0.31343283582089554,-0.25373134328358216
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,168,0.3,51,42,0,0.0,0.0,0.0,0.358974358974359,-0.4358974358974359
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,168,0.05,9,42,9,0.21428571428571427,1.0,4.285714285714286,0.20754716981132076,0.16981132075471694
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,168,0.1,17,42,14,0.3333333333333333,0.8235294117647058,3.333333333333333,0.18543046357615894,0.2582781456953642
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,168,0.2,34,42,19,0.4523809523809524,0.5588235294117647,2.261904761904762,0.17164179104477612,0.31343283582089554
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,168,0.3,51,42,26,0.6190476190476191,0.5098039215686274,2.0634920634920637,0.13675213675213677,0.45299145299145294
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,168,0.05,9,42,8,0.19047619047619047,0.8888888888888888,3.8095238095238093,0.2138364779874214,0.14465408805031443
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,168,0.1,17,42,9,0.21428571428571427,0.5294117647058824,2.142857142857143,0.2185430463576159,0.1258278145695364
monuseg,prototype_seed123,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,168,0.2,34,42,11,0.2619047619047619,0.3235294117647059,1.3095238095238095,0.23134328358208955,0.07462686567164178
