dataset,model,label,score,ranking_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
monuseg,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,168,0.1,20,19,11,0.5789473684210527,0.55,5.7894736842105265,0.05405405405405406,0.5220483641536273
monuseg,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,168,0.2,35,19,15,0.7894736842105263,0.42857142857142855,3.9473684210526314,0.03007518796992481,0.7340720221606649
monuseg,point_seed7,bad_dice_lt_0.65,global_mean_margin_uncertainty__area_ranked,area_stratified_ranking,168,0.3,53,19,16,0.8421052631578947,0.3018867924528302,2.807017543859649,0.02608695652173913,0.7693363844393593
monuseg,point_seed7,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,168,0.05,10,19,2,0.10526315789473684,0.2,2.1052631578947367,0.10759493670886076,0.04863424383744164
monuseg,point_seed7,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,168,0.1,20,19,3,0.15789473684210525,0.15,1.5789473684210524,0.10810810810810811,0.04409672830725453
monuseg,point_seed7,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,168,0.2,35,19,3,0.15789473684210525,0.08571428571428572,0.7894736842105262,0.12030075187969924,-0.06371191135734056
monuseg,point_seed7,bad_dice_lt_0.65,foreground_area_frac__area_ranked,area_stratified_ranking,168,0.3,53,19,5,0.2631578947368421,0.09433962264150944,0.8771929824561403,0.12173913043478261,-0.07643020594965688
monuseg,point_seed7,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,168,0.05,10,19,7,0.3684210526315789,0.7,7.368421052631578,0.0759493670886076,0.32844770153231173
monuseg,point_seed7,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,168,0.1,20,19,12,0.631578947368421,0.6,6.31578947368421,0.0472972972972973,0.5817923186344238
monuseg,point_seed7,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,168,0.2,35,19,14,0.7368421052631579,0.4,3.684210526315789,0.03759398496240601,0.6675900277008311
monuseg,point_seed7,bad_dice_lt_0.65,boundary_risk_score__area_ranked,area_stratified_ranking,168,0.3,53,19,16,0.8421052631578947,0.3018867924528302,2.807017543859649,0.02608695652173913,0.7693363844393593
monuseg,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,168,0.05,10,19,0,0.0,0.0,0.0,0.12025316455696203,-0.06329113924050644
monuseg,point_seed7,bad_dice_lt_0.65,boundary_overconfidence_score__area_ranked,area_stratified_ranking,168,0.1,20,19,0,0.0,0.0,0.0,0.12837837837837837,-0.1351351351351351
