dataset,model,label,predictor,feature_set,cv_mode,folds_used,positives,negatives,auroc_raw,auroc_directional,auprc
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,42,126,0.2868480725623583,0.7131519274376417,0.18350564124144306
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,42,126,0.4425547996976568,0.5574452003023431,0.21447653066426092
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,42,126,0.3070672713529856,0.6929327286470144,0.17849975616804087
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,42,126,0.3688586545729403,0.6311413454270597,0.19169411415456256
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,42,126,0.20786092214663646,0.7921390778533636,0.16029549785247493
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.3055555555555556,0.6944444444444444,0.17812892966256189
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.33333333333333337,0.6666666666666666,0.1838557492022258
monuseg,prototype_seed7,high_boundary_error_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,42,126,0.2333711262282691,0.7666288737717308,0.16447538106645807
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,42,126,0.6494708994708995,0.6494708994708995,0.37413674739921976
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,42,126,0.5287226001511716,0.5287226001511716,0.40351889408575997
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,42,126,0.6848072562358276,0.6848072562358276,0.4905922557595976
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,42,126,0.777588813303099,0.777588813303099,0.5408978753662282
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,42,126,0.2840136054421769,0.7159863945578231,0.1738003681014899
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,42,126,0.7693688586545729,0.7693688586545729,0.453820137856308
monuseg,prototype_seed7,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,42,126,0.4756235827664399,0.5243764172335601,0.23651030577181384
