dataset,model,label,score,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,global_mean_margin_uncertainty,168,0.05,9,8,0,0.0,0.0,0.0,0.050314465408805034,-0.05660377358490587
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,global_mean_margin_uncertainty,168,0.1,17,8,0,0.0,0.0,0.0,0.052980132450331126,-0.11258278145695377
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,global_mean_margin_uncertainty,168,0.2,34,8,3,0.375,0.08823529411764706,1.875,0.03731343283582089,0.21641791044776126
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,global_mean_margin_uncertainty,168,0.3,51,8,6,0.75,0.11764705882352941,2.5,0.017094017094017096,0.641025641025641
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,foreground_area_frac,168,0.05,9,8,0,0.0,0.0,0.0,0.050314465408805034,-0.05660377358490587
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,foreground_area_frac,168,0.1,17,8,0,0.0,0.0,0.0,0.052980132450331126,-0.11258278145695377
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,foreground_area_frac,168,0.2,34,8,3,0.375,0.08823529411764706,1.875,0.03731343283582089,0.21641791044776126
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,foreground_area_frac,168,0.3,51,8,4,0.5,0.0784313725490196,1.6666666666666667,0.03418803418803419,0.28205128205128194
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_risk_score,168,0.05,9,8,0,0.0,0.0,0.0,0.050314465408805034,-0.05660377358490587
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_risk_score,168,0.1,17,8,0,0.0,0.0,0.0,0.052980132450331126,-0.11258278145695377
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_risk_score,168,0.2,34,8,0,0.0,0.0,0.0,0.05970149253731343,-0.25373134328358216
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_risk_score,168,0.3,51,8,0,0.0,0.0,0.0,0.06837606837606838,-0.4358974358974361
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_overconfidence_score,168,0.05,9,8,4,0.5,0.4444444444444444,10.0,0.025157232704402517,0.47169811320754707
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_overconfidence_score,168,0.1,17,8,5,0.625,0.29411764705882354,6.25,0.019867549668874173,0.5827814569536424
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_overconfidence_score,168,0.2,34,8,5,0.625,0.14705882352941177,3.125,0.022388059701492536,0.5298507462686567
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_overconfidence_score,168,0.3,51,8,7,0.875,0.13725490196078433,2.916666666666667,0.008547008547008548,0.8205128205128205
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_abnormality_score,168,0.05,9,8,1,0.125,0.1111111111111111,2.5,0.0440251572327044,0.07547169811320753
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_abnormality_score,168,0.1,17,8,2,0.25,0.11764705882352941,2.5,0.039735099337748346,0.16556291390728473
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_abnormality_score,168,0.2,34,8,2,0.25,0.058823529411764705,1.25,0.04477611940298507,0.05970149253731338
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_abnormality_score,168,0.3,51,8,2,0.25,0.0392156862745098,0.8333333333333334,0.05128205128205128,-0.07692307692307687
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_dual_risk_score,168,0.05,9,8,2,0.25,0.2222222222222222,5.0,0.03773584905660377,0.2075471698113207
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_dual_risk_score,168,0.1,17,8,4,0.5,0.23529411764705882,5.0,0.026490066225165563,0.4437086092715231
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_dual_risk_score,168,0.2,34,8,5,0.625,0.14705882352941177,3.125,0.022388059701492536,0.5298507462686567
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,boundary_dual_risk_score,168,0.3,51,8,5,0.625,0.09803921568627451,2.0833333333333335,0.02564102564102564,0.46153846153846156
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,uncertainty_cluster_score,168,0.05,9,8,0,0.0,0.0,0.0,0.050314465408805034,-0.05660377358490587
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,uncertainty_cluster_score,168,0.1,17,8,0,0.0,0.0,0.0,0.052980132450331126,-0.11258278145695377
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,uncertainty_cluster_score,168,0.2,34,8,0,0.0,0.0,0.0,0.05970149253731343,-0.25373134328358216
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,uncertainty_cluster_score,168,0.3,51,8,5,0.625,0.09803921568627451,2.0833333333333335,0.02564102564102564,0.46153846153846156
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,topology_risk_score,168,0.05,9,8,0,0.0,0.0,0.0,0.050314465408805034,-0.05660377358490587
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,topology_risk_score,168,0.1,17,8,0,0.0,0.0,0.0,0.052980132450331126,-0.11258278145695377
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,topology_risk_score,168,0.2,34,8,2,0.25,0.058823529411764705,1.25,0.04477611940298507,0.05970149253731338
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,topology_risk_score,168,0.3,51,8,4,0.5,0.0784313725490196,1.6666666666666667,0.03418803418803419,0.28205128205128194
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,sfrm_composite_score,168,0.05,9,8,0,0.0,0.0,0.0,0.050314465408805034,-0.05660377358490587
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,sfrm_composite_score,168,0.1,17,8,0,0.0,0.0,0.0,0.052980132450331126,-0.11258278145695377
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,sfrm_composite_score,168,0.2,34,8,0,0.0,0.0,0.0,0.05970149253731343,-0.25373134328358216
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,sfrm_composite_score,168,0.3,51,8,2,0.25,0.0392156862745098,0.8333333333333334,0.05128205128205128,-0.07692307692307687
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,sfrm_balanced_score,168,0.05,9,8,0,0.0,0.0,0.0,0.050314465408805034,-0.05660377358490587
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,sfrm_balanced_score,168,0.1,17,8,0,0.0,0.0,0.0,0.052980132450331126,-0.11258278145695377
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,sfrm_balanced_score,168,0.2,34,8,3,0.375,0.08823529411764706,1.875,0.03731343283582089,0.21641791044776126
MoNuSeg,point_seed42,gray_high_dice_high_boundary_error,sfrm_balanced_score,168,0.3,51,8,6,0.75,0.11764705882352941,2.5,0.017094017094017096,0.641025641025641
