target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__boundary_error_area_frac,feat__topology_risk__mean_component_area_frac,0.22355852427423395,0.22355852427423395,0.0035800235414096505,168
eval__boundary_error_area_frac,feat__topology_risk__component_area_cv,-0.20803034013267152,0.20803034013267152,0.0068115670430458465,168
eval__boundary_error_area_frac,feat__topology_risk__mean_eccentricity,0.036245927664149004,0.036245927664149004,0.6408958099487888,168
eval__boundary_error_area_frac,feat__topology_risk__mean_solidity,-0.018590543005761025,0.018590543005761025,0.8109639811440729,168
eval__boundary_error_area_frac,feat__topology_risk__euler_number,0.24014755394381576,0.24014755394381576,0.0017159513350316182,168
eval__boundary_error_area_frac,feat__topology_risk__threshold_component_count_std,0.21692030068191684,0.21692030068191684,0.004738020913798182,168
eval__boundary_error_area_frac,feat__topology_risk__threshold_area_frac_std,0.28032984895379676,0.28032984895379676,0.00023283477493974553,168
eval__boundary_error_area_frac,feat__topology_risk__threshold_euler_std,0.21276260746277328,0.21276260746277328,0.005624505794417572,168
eval__boundary_error_area_frac,feat__anatomical_topological_consistency__opening_residual_frac,0.1171813671316786,0.1171813671316786,0.13035058981233016,168
eval__boundary_error_area_frac,feat__anatomical_topological_consistency__closing_residual_frac,0.06018596746930107,0.06018596746930107,0.43835271532169534,168
eval__lecr_uncertainty,feat__global_uncertainty__mean_entropy,-0.443986920495442,0.443986920495442,1.6584602371696058e-09,168
eval__lecr_uncertainty,feat__global_uncertainty__max_entropy,,,,168
eval__lecr_uncertainty,feat__global_uncertainty__mean_margin_uncertainty,-0.450238154291586,0.450238154291586,9.164473271756149e-10,168
eval__lecr_uncertainty,feat__global_uncertainty__max_margin_uncertainty,-0.10467567943839665,0.10467567943839665,0.1769085857604946,168
eval__lecr_uncertainty,feat__global_uncertainty__foreground_area_frac,-0.2806550888080138,0.2806550888080138,0.00022880423956748194,168
eval__lecr_uncertainty,feat__boundary_risk__pred_boundary_area_frac,-0.2834215023597724,0.2834215023597724,0.00019705271020815086,168
eval__lecr_uncertainty,feat__boundary_risk__boundary_mean_entropy,0.17699090407519705,0.17699090407519705,0.021728161891033725,168
eval__lecr_uncertainty,feat__boundary_risk__boundary_max_entropy,,,,168
eval__lecr_uncertainty,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.0390006124690602,0.0390006124690602,0.6157219672494577,168
eval__lecr_uncertainty,feat__boundary_risk__boundary_high_entropy_frac,0.3588815606319062,0.3588815606319062,1.7791533789609548e-06,168
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_area_frac,-0.08153992704872282,0.08153992704872282,0.2933788023325888,168
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_threshold,-0.39878567617342725,0.39878567617342725,8.600642385049299e-08,168
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_component_count,-0.19861713524365673,0.19861713524365673,0.009853814118336295,168
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,-0.2468115638566382,0.2468115638566382,0.0012588331152433112,168
eval__lecr_uncertainty,feat__uncertainty_cluster__high_uncertainty_small_component_count,-0.42770148137265407,0.42770148137265407,7.358709773051861e-09,168
eval__lecr_uncertainty,feat__topology_risk__component_count,-0.3227601383421211,0.3227601383421211,1.9813778410788235e-05,168
eval__lecr_uncertainty,feat__topology_risk__largest_component_area_frac,-0.37445830076750264,0.37445830076750264,5.719942726979247e-07,168
eval__lecr_uncertainty,feat__topology_risk__small_component_count,-0.20364503715063612,0.20364503715063612,0.008105624200114884,168
eval__lecr_uncertainty,feat__topology_risk__mean_component_area_frac,-0.09400387728347197,0.09400387728347197,0.2255053200143674,168
eval__lecr_uncertainty,feat__topology_risk__component_area_cv,-0.40914957911733596,0.40914957911733596,3.659271350353116e-08,168
eval__lecr_uncertainty,feat__topology_risk__mean_eccentricity,0.006582776965089265,0.006582776965089265,0.9325106825310846,168
eval__lecr_uncertainty,feat__topology_risk__mean_solidity,0.2437728094107643,0.2437728094107643,0.0014513273901880055,168
eval__lecr_uncertainty,feat__topology_risk__euler_number,-0.31850273384935346,0.31850273384935346,2.5815524188178187e-05,168
eval__lecr_uncertainty,feat__topology_risk__threshold_component_count_std,-0.31887086650603574,0.31887086650603574,2.5235553510397203e-05,168
eval__lecr_uncertainty,feat__topology_risk__threshold_area_frac_std,-0.35835767180769496,0.35835767180769496,1.846468405931319e-06,168
eval__lecr_uncertainty,feat__topology_risk__threshold_euler_std,-0.32261825100330677,0.32261825100330677,1.9990561731475357e-05,168
eval__lecr_uncertainty,feat__anatomical_topological_consistency__opening_residual_frac,-0.2655216153134169,0.2655216153134169,0.0005042080322604756,168
