dataset,model,label,predictor,feature_set,cv_mode,folds_used,positives,negatives,auroc_raw,auroc_directional,auprc
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,11,33,0.6928374655647382,0.6928374655647382,0.4769890088631539
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,11,33,0.3650137741046832,0.6349862258953167,0.2501678690132799
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,11,33,0.5743801652892562,0.5743801652892562,0.3183139030028982
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,11,33,0.5991735537190083,0.5991735537190083,0.3462138720465623
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,11,33,0.7878787878787878,0.7878787878787878,0.4999964503707819
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,11,33,0.4049586776859504,0.5950413223140496,0.22804867425732905
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,11,33,0.7520661157024794,0.7520661157024794,0.47418944691671966
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,11,33,0.7520661157024793,0.7520661157024793,0.4721964725708041
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,11,33,0.6942148760330578,0.6942148760330578,0.38914699348103154
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,11,33,0.7024793388429752,0.7024793388429752,0.3952118436635288
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,11,33,0.6942148760330578,0.6942148760330578,0.3915895972714154
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,11,33,0.7741046831955922,0.7741046831955922,0.4996447996447997
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,11,33,0.768595041322314,0.768595041322314,0.5360119047619047
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,11,33,0.7134986225895317,0.7134986225895317,0.5341968637423183
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,11,33,0.7768595041322314,0.7768595041322314,0.506334277724652
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,11,33,0.7768595041322314,0.7768595041322314,0.5302401302401302
fets,single_sites18_19_20,high_lecr_boundary_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,11,33,0.7272727272727272,0.7272727272727272,0.555566180760194
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_entropy,predefined_score,none,0,11,33,0.7933884297520661,0.7933884297520661,0.6910631035631036
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,predefined::global_max_entropy,predefined_score,none,0,11,33,0.18732782369146003,0.8126721763085399,0.1720098602096093
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,predefined::global_mean_margin_uncertainty,predefined_score,none,0,11,33,0.8044077134986225,0.8044077134986225,0.7089376532558351
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,predefined::foreground_area_frac,predefined_score,none,0,11,33,0.5757575757575758,0.5757575757575758,0.37859414763406807
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,predefined::boundary_risk_score,predefined_score,none,0,11,33,0.2741046831955922,0.7258953168044078,0.18527581105319718
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,0,11,33,0.7699724517906337,0.7699724517906337,0.42381064786918987
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,0,11,33,0.49862258953168037,0.5013774104683196,0.29556512755242337
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,0,11,33,0.4889807162534435,0.5110192837465565,0.2891495179841339
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,0,11,33,0.1446280991735537,0.8553719008264463,0.16304542017909943
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,predefined::topology_risk_score,predefined_score,none,0,11,33,0.8099173553719008,0.8099173553719008,0.6810508846216182
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,0,11,33,0.27548209366391185,0.7245179063360881,0.1859955378834348
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,0,11,33,0.39669421487603307,0.6033057851239669,0.22759928792682801
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,5,11,33,0.8870523415977961,0.8870523415977961,0.7312983167998842
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,5,11,33,0.8760330578512396,0.8760330578512396,0.6157697100878918
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,random_forest::global_features,global_features,group_kfold,5,11,33,0.8595041322314049,0.8595041322314049,0.6279145097326916
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,5,11,33,0.8292011019283747,0.8292011019283747,0.6837934347292636
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,5,11,33,0.8622589531680441,0.8622589531680441,0.8116227482402065
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,5,11,33,0.8264462809917356,0.8264462809917356,0.7044655238435142
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,5,11,33,0.8650137741046832,0.8650137741046832,0.7559642825405289
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,5,11,33,0.8650137741046832,0.8650137741046832,0.784541847041847
fets,single_sites18_19_20,high_lecr_uncertainty_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,5,11,33,0.8512396694214877,0.8512396694214877,0.6966226240220048
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,predefined::global_mean_entropy,predefined_score,none,0,1,43,0.8837209302325582,0.8837209302325582,0.16666666666666666
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,predefined::global_max_entropy,predefined_score,none,0,1,43,0.18604651162790697,0.813953488372093,0.027777777777777776
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,predefined::global_mean_margin_uncertainty,predefined_score,none,0,1,43,0.8837209302325582,0.8837209302325582,0.16666666666666666
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,predefined::foreground_area_frac,predefined_score,none,0,1,43,1.0,1.0,1.0
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,predefined::boundary_risk_score,predefined_score,none,0,1,43,0.2790697674418605,0.7209302325581395,0.03125
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,predefined::boundary_overconfidence_score,predefined_score,none,0,1,43,0.8604651162790697,0.8604651162790697,0.14285714285714285
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,predefined::boundary_abnormality_score,predefined_score,none,0,1,43,0.8488372093023255,0.8488372093023255,0.125
fets,single_sites18_19_20,gray_high_dice_high_boundary_error,predefined::boundary_dual_risk_score,predefined_score,none,0,1,43,0.8372093023255814,0.8372093023255814,0.125
