dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_overconfidence_score,predefined_score,none,44,0.3,14,11,4,0.36363636363636365,0.2857142857142857,1.2121212121212122,0.23333333333333334,0.06666666666666665
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,44,0.05,3,11,0,0.0,0.0,0.0,0.2682926829268293,-0.07317073170731714
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,44,0.1,5,11,2,0.18181818181818182,0.4,1.8181818181818181,0.23076923076923078,0.07692307692307687
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,44,0.2,9,11,2,0.18181818181818182,0.2222222222222222,0.9090909090909091,0.2571428571428571,-0.02857142857142847
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_abnormality_score,predefined_score,none,44,0.3,14,11,2,0.18181818181818182,0.14285714285714285,0.6060606060606061,0.3,-0.19999999999999996
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,44,0.05,3,11,0,0.0,0.0,0.0,0.2682926829268293,-0.07317073170731714
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,44,0.1,5,11,1,0.09090909090909091,0.2,0.9090909090909091,0.2564102564102564,-0.02564102564102555
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,44,0.2,9,11,2,0.18181818181818182,0.2222222222222222,0.9090909090909091,0.2571428571428571,-0.02857142857142847
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::boundary_dual_risk_score,predefined_score,none,44,0.3,14,11,2,0.18181818181818182,0.14285714285714285,0.6060606060606061,0.3,-0.19999999999999996
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,44,0.05,3,11,0,0.0,0.0,0.0,0.2682926829268293,-0.07317073170731714
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,44,0.1,5,11,0,0.0,0.0,0.0,0.28205128205128205,-0.1282051282051282
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,44,0.2,9,11,0,0.0,0.0,0.0,0.3142857142857143,-0.2571428571428571
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::uncertainty_cluster_score,predefined_score,none,44,0.3,14,11,1,0.09090909090909091,0.07142857142857142,0.30303030303030304,0.3333333333333333,-0.33333333333333326
fets,single_sites18_19_20,low_boundary_dice_le_q25,predefined::topology_risk_score,predefined_score,none,44,0.05,3,11,2,0.18181818181818182,0.6666666666666666,3.6363636363636362,0.21951219512195122,0.12195121951219512
