target,feature,spearman_rho,spearman_abs,spearman_p,n
eval__lecr_boundary_error,feat__boundary_risk__boundary_max_entropy,0.1629863148922011,0.1629863148922011,0.00023827141280766131,504
eval__lecr_boundary_error,feat__boundary_risk__boundary_mean_margin_uncertainty,-0.09987040456919015,0.09987040456919015,0.02495322894699911,504
eval__lecr_boundary_error,feat__boundary_risk__boundary_high_entropy_frac,-0.04005652210867919,0.04005652210867919,0.36950870326199897,504
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_area_frac,0.040352024718084994,0.040352024718084994,0.3659850091768569,504
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_threshold,0.056880770621207895,0.056880770621207895,0.20236880907079802,504
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_component_count,0.24257922213327635,0.24257922213327635,3.488769255577889e-08,504
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_largest_component_area_frac,-0.23441165250212567,0.23441165250212567,1.0161252109721937e-07,504
eval__lecr_boundary_error,feat__uncertainty_cluster__high_uncertainty_small_component_count,0.21965500364797605,0.21965500364797605,6.360240217848995e-07,504
eval__lecr_boundary_error,feat__topology_risk__component_count,0.045943402806508465,0.045943402806508465,0.30328730951556687,504
eval__lecr_boundary_error,feat__topology_risk__largest_component_area_frac,0.0803668350595109,0.0803668350595109,0.07144039501371476,504
eval__lecr_boundary_error,feat__topology_risk__small_component_count,-0.18545122521305005,0.18545122521305005,2.7965961394285295e-05,504
eval__lecr_boundary_error,feat__topology_risk__mean_component_area_frac,0.19307209421593546,0.19307209421593546,1.2722152677457323e-05,504
eval__lecr_boundary_error,feat__topology_risk__component_area_cv,-0.07947057423520339,0.07947057423520339,0.07466771829076203,504
eval__lecr_boundary_error,feat__topology_risk__mean_eccentricity,-0.03900545112087445,0.03900545112087445,0.3822116621587525,504
eval__lecr_boundary_error,feat__topology_risk__mean_solidity,0.1657934839209641,0.1657934839209641,0.00018496106840580956,504
eval__lecr_boundary_error,feat__topology_risk__euler_number,-0.010277839488496086,0.010277839488496086,0.8179596061614656,504
eval__lecr_boundary_error,feat__topology_risk__threshold_component_count_std,0.0733934941481057,0.0733934941481057,0.09980311568959725,504
eval__lecr_boundary_error,feat__topology_risk__threshold_area_frac_std,0.09445989527968465,0.09445989527968465,0.033997925829050216,504
eval__lecr_boundary_error,feat__topology_risk__threshold_euler_std,0.07002115955766795,0.07002115955766795,0.11641617563799875,504
eval__lecr_boundary_error,feat__anatomical_topological_consistency__opening_residual_frac,-0.06663738603515632,0.06663738603515632,0.13518817842818026,504
eval__lecr_boundary_error,feat__anatomical_topological_consistency__closing_residual_frac,0.061879368933619006,0.061879368933619006,0.16542086451041596,504
